label,message,suspicious,outcome,time
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",yes,success,3.7753610610961914
spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL,yes,success,7.841212749481201
ham,will you like to be spoiled? :),no,success,4.613371849060059
spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069154",yes,success,3.534353017807007
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,yes,fail,6.4949705600738525
ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,yes,fail,4.419910669326782
ham,Den wat will e schedule b lk on sun?,yes,fail,3.198641538619995
ham,Lol enjoy role playing much?,no,success,3.122739553451538
ham,Ok. Me watching tv too.,no,success,4.060360670089722
ham,I just lov this line: \Hurt me with the truth,no,success,3.2818551063537598
ham,"Just checked out, heading out to drop off my stuff now",no,success,3.4382009506225586
ham,Here got lots of hair dresser fr china.,yes,fail,4.08287501335144
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,no,success,4.080972671508789
ham,Ill call you evening ill some ideas.,yes,fail,3.408881902694702
spam,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,yes,success,3.5986406803131104
ham,Did you show him and wot did he say or could u not c him 4 dust?,yes,fail,3.871410608291626
ham,It should take about  &lt;#&gt;  min,yes,fail,3.9678993225097656
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,yes,success,4.132912874221802
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,no,success,3.9047298431396484
ham,I cant pick the phone right now. Pls send a message,no,success,3.734699010848999
spam,<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,yes,success,4.898127555847168
ham,Finish liao... U?,no,success,3.7304906845092773
spam,88066 FROM 88066 LOST 3POUND HELP,yes,success,4.523287296295166
ham,Haha i think i did too,yes,fail,3.809227228164673
ham,U know we watchin at lido?,yes,fail,4.836390733718872
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,no,success,5.955078363418579
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?",no,success,4.974674224853516
ham,Cold. Dont be sad dear,no,success,4.042550563812256
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,no,success,3.7465052604675293
ham,Is that on the telly? No its Brdget Jones!,no,success,3.529317617416382
ham,Love you aathi..love u lot..,no,success,3.392214298248291
ham,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,no,success,3.929762125015259
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,yes,fail,3.703705310821533
ham,"Sorry, I'll call later in meeting",no,success,3.717129945755005
ham,R Ì_ comin back for dinner?,no,success,3.646082878112793
ham,"I hav almost reached. Call, i m unable to connect u.",yes,fail,3.9715423583984375
ham,Whom you waited for yesterday,no,success,4.028118371963501
ham,I reach home safe n sound liao...,no,success,3.2736451625823975
ham,"Velly good, yes please!",no,success,5.955657958984375
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",no,success,3.642259359359741
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,no,success,3.3230230808258057
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,yes,fail,2.928212881088257
ham,Dont you have message offer,yes,fail,3.842904567718506
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,yes,success,5.389129877090454
ham,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",yes,fail,3.0482726097106934
ham,Remind me how to get there and I shall do so,no,success,3.5849692821502686
ham,:-( that's not v romantic!,no,success,3.2617504596710205
ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,no,success,3.7690722942352295
spam,You have 1 new message. Please call 08718738034.,yes,success,4.237410068511963
ham,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,no,success,3.889004707336426
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,yes,success,4.9789745807647705
ham,Draw va?i dont think so:),yes,fail,3.9650943279266357
ham,Dont pick up d call when something important is There to tell. Hrishi,yes,fail,6.281008720397949
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",yes,success,4.1202712059021
ham,Nothin comes to my mind. ÌÏ help me buy hanger lor. Ur laptop not heavy?,no,success,3.3804452419281006
ham,"&lt;#&gt; , that's all? Guess that's easy enough",no,success,5.948064804077148
ham,We can make a baby in yo tho,yes,fail,3.528949499130249
ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?,no,success,6.133745193481445
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,no,success,4.090351343154907
ham,Still in the area of the restaurant. Ill try to come back soon,no,success,5.687397718429565
ham,"Aight that'll work, thanks",no,success,10.909305334091187
spam,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,yes,success,4.8617494106292725
spam,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP Arrow,yes,success,6.942008018493652
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",no,success,5.214810371398926
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,yes,success,4.219868898391724
spam,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",yes,success,4.312752962112427
spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",yes,success,5.701329946517944
ham,So what do you guys do.,no,success,3.90078067779541
ham,Also that chat was awesome but don't make it regular unless you can see her in person,no,success,3.872232437133789
ham,That's significant but dont worry.,yes,fail,3.018141031265259
ham,That's cause your old. I live to be high.,no,success,3.5833497047424316
ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",no,success,6.247725963592529
ham,On the way to office da..,yes,fail,3.5749330520629883
ham,In which place do you want da.,yes,fail,4.1241209506988525
ham,This pain couldn't have come at a worse time.,no,success,3.405287981033325
ham,Ok...,yes,fail,3.871283531188965
ham,Should I be stalking u?,yes,fail,3.2436976432800293
ham,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,no,success,3.709705352783203
ham,Ok lor.,no,success,3.2938992977142334
ham,Apps class varaya elaya.,yes,fail,4.216432571411133
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,no,success,3.503786087036133
spam,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",yes,success,4.548609972000122
ham,That day you asked about anand number. Why:-),no,success,3.4524357318878174
ham,Am surfing online store. For offers do you want to buy any thing.,yes,fail,4.423821210861206
ham,Long beach lor. Expected... U having dinner now?,no,success,3.611734628677368
ham,At home by the way,no,success,3.2725162506103516
ham,We are both fine. Thanks,no,success,3.053399085998535
ham,What happen to her tell the truth,no,success,3.8971784114837646
ham,Do you like Italian food?,no,success,3.233370780944824
ham,Which is weird because I know I had it at one point,no,success,3.6810407638549805
ham,"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\""""",yes,fail,3.678758382797241
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,yes,fail,4.552509307861328
ham,"Alright, see you in a bit",no,success,3.3759944438934326
ham,Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,no,success,3.2154438495635986
ham,I will take care of financial problem.i will help:),yes,fail,5.79454231262207
ham,Tell dear what happen to you. Why you talking to me like an alian,yes,fail,4.161221027374268
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,yes,success,3.5644803047180176
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",yes,fail,3.4986371994018555
ham,Okie...,yes,fail,3.7858340740203857
ham,"Hi this is yijue, can i meet u at 11 tmr?",no,success,3.9627692699432373
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,yes,fail,6.3624372482299805
ham,But i dint slept in afternoon.,no,success,4.269277334213257
ham,That seems unnecessarily affectionate,no,success,3.8288097381591797
ham,Yar else i'll thk of all sorts of funny things.,yes,fail,4.001768112182617
ham,You will be in the place of that man,yes,fail,3.7859010696411133
spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3 ",yes,success,3.451207160949707
ham,Thats cool. How was your day?,no,success,3.2286198139190674
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,yes,success,3.1914048194885254
ham,R we going with the  &lt;#&gt;  bus?,no,success,3.0937609672546387
ham,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",no,success,3.1055870056152344
ham,No..he joined today itself.,no,success,3.630202054977417
ham,Okay same with me. Well thanks for the clarification,no,success,3.592036247253418
ham,I'll talk to the others and probably just come early tomorrow then,no,success,3.515611410140991
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",yes,success,13.84116506576538
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",yes,fail,3.2460482120513916
ham,Hi. I'm sorry i missed your call. Can you pls call back.,no,success,6.037464618682861
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,no,success,3.5928866863250732
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",yes,success,4.2056052684783936
ham,Ok then no need to tell me anything i am going to sleep good night,no,success,2.9360709190368652
ham,Ok try to do week end course in coimbatore.,no,success,3.3365025520324707
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,yes,success,4.517761468887329
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),no,success,3.637033224105835
ham,If you r @ home then come down within 5 min,yes,fail,3.2483770847320557
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",yes,fail,3.9048099517822266
ham,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? ",no,success,3.6601274013519287
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",no,success,2.9251561164855957
ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,yes,fail,3.6463608741760254
spam,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,yes,success,3.443277597427368
ham,Dunno lei he neva say...,yes,fail,4.0167224407196045
ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,no,success,3.9225423336029053
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,no,success,5.951508045196533
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,yes,success,3.622264862060547
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",yes,fail,10.09963321685791
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",yes,fail,3.5928444862365723
ham,"If i let you do this, i want you in the house by 8am.",no,success,4.153691291809082
ham,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",no,success,3.319474697113037
ham,I will reach before ten morning,no,success,3.3707518577575684
ham,Your pussy is perfect!,yes,fail,4.068536758422852
ham,"Sorry, I'll call later",no,success,3.077505111694336
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",yes,success,12.048062086105347
ham,No message..no responce..what happend?,yes,fail,3.2448484897613525
ham,Also where's the piece,yes,fail,3.1215198040008545
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",yes,fail,3.8093481063842773
ham,Boo. How's things? I'm back at home and a little bored already :-(,no,success,3.58292818069458
ham,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,no,success,3.587146520614624
ham,PICK UR FONE UP NOW U DUMB?,yes,fail,3.041994333267212
ham,"Thanks da thangam, i feel very very happy dear. I also miss you da.",no,success,8.610337495803833
ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",no,success,3.2792043685913086
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,no,success,2.9672412872314453
ham,"Babe, I'm back ... Come back to me ...",no,success,3.2205493450164795
ham,Well you told others you'd marry them...,yes,fail,3.7411563396453857
ham,Neshanth..tel me who r u?,yes,fail,3.458998441696167
ham,YO YO YO BYATCH WHASSUP?,yes,fail,2.871694803237915
ham,Oh... Kay... On sat right?,yes,fail,4.106699466705322
ham,Hi! This is Roger from CL. How are you?,no,success,2.871098518371582
spam,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),yes,success,2.952436685562134
ham,Oh oh... Wasted... Den muz chiong on sat n sun liao...,yes,fail,3.669092893600464
ham,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,yes,fail,10.208874940872192
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,no,success,6.538650751113892
ham,I'm meeting Darren...,yes,fail,3.5028929710388184
ham,One of best dialogue in cute reltnship..!! \Wen i Die,yes,fail,4.619665861129761
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",yes,fail,3.3812460899353027
ham,Dear where you will be when i reach there,no,success,7.083224058151245
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),no,success,3.2534286975860596
ham,Ok... Thanx... Gd nite 2 Ì_ too...,no,success,3.0573203563690186
ham,"Come to me right now, Ahmad",yes,fail,3.6360878944396973
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,yes,success,4.572808742523193
ham,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,yes,fail,2.9787421226501465
ham,O was not into fps then.,no,success,3.687700033187866
ham,Huh means computational science... Y they like dat one push here n there...,yes,fail,3.076184034347534
ham,"Could you not read me, my Love ? I answered you",no,success,3.8858015537261963
ham,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,yes,fail,4.530694484710693
ham,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",yes,fail,3.1384968757629395
spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,yes,success,4.849364757537842
ham,Oic... Then better quickly go bathe n settle down...,no,success,3.289889335632324
ham,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,yes,fail,3.433401584625244
ham,A bloo bloo bloo I'll miss the first bowl,no,success,3.8200907707214355
ham,Lmao but its so fun...,no,success,3.8247668743133545
ham,Oh k k:)but he is not a big hitter.anyway good,no,success,4.906761646270752
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,no,success,5.132463693618774
spam,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,yes,success,9.217035055160522
ham,Do you think i can move  &lt;#&gt;  in a week,no,success,3.63801646232605
ham,She.s find. I sent you an offline message to know how anjola's now.,yes,fail,13.944076776504517
spam,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,yes,success,6.453888654708862
ham,How was txting and driving,yes,fail,5.478271007537842
ham,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,no,success,4.417530059814453
ham,Really dun bluff me leh... U sleep early too. Nite...,no,success,4.473072528839111
ham,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \ &lt;#&gt;  lac crore\"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\""""",yes,fail,3.6220483779907227
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,yes,fail,3.420595645904541
ham,Oh ya ya. I remember da. .,yes,fail,6.349125862121582
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,no,success,3.132939100265503
spam,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",yes,success,5.5087199211120605
ham,I not busy juz dun wan 2 go so early.. Hee.. ,no,success,3.393808126449585
ham,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,no,success,4.048219203948975
ham,"Great. I'm in church now, will holla when i get out",no,success,3.211543083190918
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,no,success,3.4220054149627686
ham,I donno if they are scorable,yes,fail,3.6051852703094482
ham,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,no,success,3.629120349884033
ham,"Yes but i dont care! I need you bad, princess!",yes,fail,3.734070301055908
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",yes,fail,3.608966588973999
ham,"Sorry, I'll call later",no,success,3.4184746742248535
ham,Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...,yes,fail,6.482932806015015
ham,Do u knw dis no. &lt;#&gt; ?,yes,fail,3.1958537101745605
ham,Then she dun believe wat?,yes,fail,5.666542053222656
ham,K..give back my thanks.,no,success,3.14084529876709
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,yes,fail,5.037998914718628
ham,Okay. I've seen it. So i should pick it on friday?,no,success,3.1893627643585205
ham,How much she payed. Suganya.,yes,fail,3.7702345848083496
ham,Left dessert. U wan me 2 go suntec look 4 u?,no,success,3.587690591812134
ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",no,success,3.308774948120117
ham,Onum ela pa. Normal than.,yes,fail,3.338322162628174
ham,K.k..how is your sister kids?,no,success,3.3315186500549316
ham,"Cool, I'll text you when I'm on the way",no,success,4.5046985149383545
ham,Nope. Meanwhile she talk say make i greet you.,yes,fail,4.622318506240845
ham,i cant talk to you now.i will call when i can.dont keep calling.,no,success,3.465454339981079
ham,Anything lar...,yes,fail,3.422330379486084
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",no,success,4.420226812362671
ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",no,success,4.110618352890015
ham,They will pick up and drop in car.so no problem..,yes,fail,3.210617780685425
ham,S.i think he is waste for rr..,yes,fail,3.4454288482666016
ham,He is world famamus....,yes,fail,3.885540246963501
ham,Is there coming friday is leave for pongal?do you get any news from your work place.,yes,fail,4.020986318588257
ham,Lol well don't do it without me. We could have a big sale together.,no,success,3.7628893852233887
ham,* Am on my way,no,success,2.9935169219970703
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...,no,success,5.215924263000488
ham,"sry can't talk on phone, with parents",no,success,3.438307762145996
spam,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16",yes,success,3.827770709991455
ham,Ok lor wat time Ì_ finish?,no,success,2.9906139373779297
ham,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",yes,fail,6.818255662918091
ham,Mm i am on the way to railway,no,success,3.0806849002838135
ham,i dnt wnt to tlk wid u,yes,fail,4.022475719451904
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",yes,fail,4.7667529582977295
ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,no,success,13.068244457244873
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",yes,success,6.256998300552368
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",yes,success,3.808131217956543
ham,K.:)do it at evening da:)urgent:),yes,fail,3.4057095050811768
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,no,success,3.41117525100708
ham,Mm have some kanji dont eat anything heavy ok,yes,fail,3.173917531967163
ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,no,success,3.6148321628570557
ham,Lol that's different. I don't go trying to find every real life photo you ever took.,no,success,5.725138425827026
ham,I dont thnk its a wrong calling between us,yes,fail,3.375688314437866
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,yes,fail,3.280129909515381
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.,no,success,2.8467769622802734
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,no,success,3.0593175888061523
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,no,success,3.5845389366149902
ham,"Greetings me, ! Consider yourself excused.",yes,fail,4.890021800994873
ham,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,yes,fail,4.50080418586731
ham,they released another Italian one today and it has a cosign option,no,success,3.431556463241577
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",yes,fail,3.5829789638519287
spam,WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,yes,success,6.8647377490997314
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,yes,fail,5.289244651794434
ham,Dai what this da.. Can i send my resume to this id.,yes,fail,3.5588929653167725
