label,URL,suspicious,outcome,time
1,https://www.visual-home.es,yes,fail,45.67422151565552
1,https://www.mealsonwheels4u.com,yes,fail,6.24085259437561
1,https://www.scottishmaritimemuseum.org,yes,fail,90.00597548484802
1,https://www.paygo.lk,yes,fail,37.87555241584778
0,http://burghdogs.com/landmarkcuauth,yes,success,6.803623914718628
0,http://www.915783.com,yes,success,9.555710077285767
0,http://www.na1.player1532.com,yes,success,6.527835130691528
1,https://www.kurzurlaub.de,yes,fail,13.664674282073975
1,https://www.grpva.com,yes,fail,55.90068459510803
0,https://fb-business-appeal-4066b.web.app/,yes,success,4.74133038520813
0,https://attcom-102201.square.site/,yes,success,6.359419345855713
1,https://www.climate.com,yes,fail,39.28931427001953
0,https://upyq8ess.dreamwp.com/dkskat/,yes,success,6.285779237747192
0,https://fb-business-appeal-57a8f.firebaseapp.com/,yes,success,5.125324249267578
1,https://www.rewildingchile.org,yes,fail,67.2858419418335
1,https://www.megcampbelldesigns.com,yes,fail,4.2559568881988525
0,https://s.id/tanaktualisierung,yes,success,6.6061155796051025
0,http://www.web-design.review,yes,success,7.032194375991821
1,https://www.birding.in,yes,fail,4.089905500411987
1,https://www.wcs.k12.va.us,yes,fail,30.116902351379395
1,https://www.jaysonjewelers.com,yes,fail,92.77140402793884
0,http://www.thenaijatimes.com,yes,success,4.015417575836182
1,https://www.paulox.net,yes,fail,12.275130271911621
1,https://www.ci.quartzsite.az.us,no,success,71.2067539691925
1,https://www.videogameconsolelibrary.com,yes,fail,17.343948125839233
1,https://www.abmp.com,yes,fail,61.3002073764801
1,https://www.satcentrum.com,yes,fail,27.931227684020996
0,https://support-management-76454.web.app/,yes,success,8.503448486328125
1,https://www.ladbs.org,yes,fail,47.37989044189453
1,https://www.phenoapps.org,yes,fail,26.52913236618042
0,https://www.faewood.com,yes,success,3.1430037021636963
0,https://maidlier.godaddysites.com/,yes,success,4.459496259689331
0,http://www.amazceczm-co-jp.amazaeocn.50220.top/,yes,success,6.442547082901001
1,https://www.suganthan.com,yes,fail,4.103181838989258
0,http://www.registroinformado.bar,yes,success,4.876818895339966
1,https://www.canalsocietynj.org,yes,fail,4.373251676559448
1,https://www.appliancerepairhoboken.com,no,success,35.74484086036682
1,https://www.montraykreyol.org,yes,fail,6.529374599456787
1,https://www.driv.de,yes,fail,129.00801038742065
1,https://www.lathiskitchen.org,yes,fail,42.82868266105652
0,http://www.tradeadspace.info,yes,success,18.71009588241577
1,https://www.michaelsnewyork.com,yes,fail,85.6558609008789
1,https://www.itnews.com.au,yes,fail,30.51083755493164
0,http://con2dapps.com,yes,success,4.742802858352661
1,https://www.wise-qatar.org,yes,fail,181.26172995567322
1,https://www.nhregister.com,yes,fail,4.103475570678711
1,https://www.deathmetal.org,yes,fail,13.674070596694946
1,https://www.lighthouse-fotografie.de,yes,fail,59.040751695632935
1,https://www.bitcliq.com,yes,fail,88.80576038360596
0,http://bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link/,yes,success,5.050673961639404
0,http://dorainsurance.com/auth.php?md=rougtfxanjhlhnskbpqm&rougtfxanjhlhnskbpqm,yes,success,6.299501895904541
1,https://www.nafdac.gov.ng,yes,fail,162.4560489654541
1,https://www.deroosschoenen.nl,yes,fail,48.83139967918396
1,https://www.caminitospanishschool.com,yes,fail,25.39917230606079
0,https://objectstorage.eu-frankfurt-1.oraclecloud.com/n/frqb89kadgqt/b/56657483933/o/microsoftonline.htm,yes,success,4.093079328536987
1,https://www.eggcreatives.com,yes,fail,176.31896877288818
0,http://www.multipoolminer.io,yes,success,16.01331067085266
1,https://www.lambmessianicmusic.com,yes,fail,23.963603258132935
0,https://ennsttsqau.square.site/,yes,success,5.6478941440582275
1,https://www.interior.gob.cl,yes,fail,29.37129831314087
0,http://www.zelmao.ga,yes,success,6.351569652557373
1,https://www.ernstings-family.de,yes,fail,64.58013224601746
1,https://www.toa.jp,yes,fail,44.864768981933594
0,http://1636365.com/assets/@popperjs.36402333.js/assets/@ctrl.fd318bfa.js/assets/@ctrl.b082b0c1.js/assets/@vueuse.7ab573ac.js/,yes,success,5.624449729919434
1,https://www.primitivourbano.com.ar,yes,fail,91.64832210540771
1,https://www.illinoislottery.com,yes,fail,5.963386297225952
0,http://www.suxjweyfb.gq,yes,success,5.0611488819122314
1,https://www.visus.uni-stuttgart.de,yes,fail,46.377297163009644
0,http://www.rebelthumb.net,yes,success,5.279868125915527
0,http://www.hujgsks.com,yes,success,4.018511056900024
1,https://www.bojeux.com,yes,fail,6.55635666847229
0,http://inviosped-titolare.com/,yes,success,6.51389479637146
1,https://www.fremont.k12.ca.us,yes,fail,6.2561821937561035
0,https://superrefund183798.firebaseapp.com/,yes,success,11.050365209579468
0,http://www.amazon.co.jp.infotoop.shop/,yes,success,5.945695161819458
0,http://www.fatura-sorgu.com,yes,success,4.869401693344116
0,https://bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link/,yes,success,6.657269716262817
1,https://www.affenknecht.com,yes,fail,51.02989721298218
1,https://www.qlife.org.au,yes,fail,28.019391298294067
0,https://tiny.one/ing9488,yes,success,15.431762456893921
1,https://www.shopperpoints.co.uk,no,success,5.0330870151519775
1,https://www.toshiba.co.uk,yes,fail,81.91634964942932
1,https://www.dermala.com,yes,fail,134.1533944606781
1,https://www.panitikan.com.ph,yes,fail,46.31557750701904
1,https://www.quiltfolk.com,yes,fail,7.779943466186523
0,https://roundcube-updatealx.web.app/,yes,success,6.441097021102905
0,https://dev-sistemaitauenlinea.pantheonsite.io/,yes,success,5.009019374847412
1,https://www.thebostoncalendar.com,yes,fail,31.558114528656006
1,https://www.mckinley.com,yes,fail,38.3038170337677
1,https://www.wrapsnet.org,yes,fail,20.491377592086792
1,https://www.peasholmpark.com,yes,fail,38.020960569381714
1,https://www.pressreleasepoint.com,yes,fail,4.6938323974609375
0,https://business-confirm-appeal-ceac6.firebaseapp.com/,yes,success,6.13545560836792
1,https://www.boortmalt.com,yes,fail,31.205476999282837
1,https://www.pwc.com.tr,yes,fail,68.3521363735199
1,https://www.epicurean.com,yes,fail,28.364933490753174
1,https://www.c7f.navy.mil,yes,fail,93.600337266922
1,https://www.dagenshandel.se,yes,fail,5.368190288543701
0,http://proximusannulationfacture.com,yes,success,7.393635272979736
0,http://43.134.167.94/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.232.242&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.242,yes,success,14.050708293914795
0,https://docs.google.com/forms/d/1casphevkfdaz2okqj70wdai3pdwwg1weh_rpk9v0z3a/viewform,yes,success,4.374468564987183
1,https://www.enterprisesg.gov.sg,yes,fail,7.227145433425903
1,https://www.grantpud.org,yes,fail,70.66676807403564
1,https://www.military-aerospace-technology.com,yes,fail,19.243064641952515
1,https://www.cleancss.com,yes,fail,27.724243640899658
1,https://www.computerwoche.de,yes,fail,40.55588698387146
1,https://www.stlbouncehouse.com,yes,fail,80.33346176147461
1,https://www.decohuso.com,yes,fail,31.541022777557373
1,https://www.unboxed.co,yes,fail,24.06707239151001
1,https://www.hockinghills.com,yes,fail,40.29754400253296
0,https://nowgamesentergo.com/gala/index.php?userid=&a=vluxe6wpwmhaqkvucany77j9xsqx8ajvtfuwsdhtkga=,yes,success,10.799514770507812
0,http://www.lkj.welco.live,yes,success,3.3956475257873535
1,https://www.prophecyfilm.com,yes,fail,23.800132751464844
0,https://vistory.com/wordpress/wp-content/plugins/f30d43ea1d474f2cbb0d9e5611b16702/y/mm/mmd/sbbch/7wa-taboun/,yes,success,60.68820810317993
0,http://www.dcpan.blocktrail.com,yes,success,4.893859148025513
1,https://www.repstl.org,yes,fail,29.52522897720337
1,https://www.downtowndayton.org,yes,fail,103.81813478469849
1,https://www.webyeshiva.org,yes,fail,86.53211069107056
0,http://www.exp-api.beeppool.org,yes,success,5.125327825546265
0,http://www.frissoncourier.com,yes,success,7.170338153839111
1,https://www.asapcreditrepairusa.com,yes,fail,34.070549726486206
0,https://sas-3fa.web.app/,yes,success,4.695393800735474
0,http://www.desentupidorasuperhidro.com,yes,success,4.607150554656982
1,https://www.cfodive.com,yes,fail,94.47508907318115
1,https://www.feistylifemedia.com,yes,fail,87.85677671432495
0,https://shop.woodfermliving.com/s/g4y9,yes,success,5.893367528915405
1,https://www.universalpictures.co.uk,yes,fail,167.31791138648987
1,https://www.mydorchester.org,yes,fail,9.186904430389404
1,https://www.cmpe.boun.edu.tr,no,success,20.377994537353516
0,https://attmailbservice.weebly.com/,yes,success,6.493424415588379
1,https://www.lapresse.ca,yes,fail,65.45201325416565
0,https://www.info-saiisosn-cards.txjmxfa.cn/web/sign,yes,success,8.006383180618286
1,https://www.duetorribologna.com,yes,fail,49.13990664482117
0,http://www.clinicafresa20.com,yes,success,70.43485474586487
1,https://www.spr.ac.uk,yes,fail,20.28907322883606
1,https://www.justuno.com,yes,fail,45.8737416267395
1,https://www.youcubed.org,yes,fail,5.357510328292847
0,http://metmask-wallet-io.godaddysites.com,yes,success,6.191922664642334
1,https://www.paulspeer.com,yes,fail,7.0685715675354
1,https://www.matthieuricard.org,yes,fail,51.76696586608887
0,https://dfss-40827.firebaseapp.com/,yes,success,5.676733493804932
0,http://sync-rectificationerrors.org,yes,success,6.308308124542236
0,http://chieuphan-bdshotram.com/webs/,yes,success,15.602969884872437
1,https://www.preciousseed.org,yes,fail,5.665101766586304
1,https://www.nacwa.org,yes,fail,78.30079245567322
1,https://www.komunikacja.bialystok.pl,yes,fail,11.881787776947021
1,https://www.ipek.kit.edu,no,success,24.3936927318573
0,https://upadeonlive.web.app/,yes,success,5.252382755279541
1,https://www.balkaninstitut.com,yes,fail,31.089176654815674
1,https://www.victoriastainow.com,no,success,11.97667145729065
0,http://www.theron-resource-group.com,yes,success,5.158972501754761
1,https://www.pricetower.org,yes,fail,3.87209415435791
1,https://www.consejopublicitario.org,yes,fail,74.02245807647705
0,http://www.amazceom-co-jp.amaczeon.kaifangjilu.top/,yes,success,8.227638483047485
1,https://www.ciel.org,yes,fail,5.634109258651733
1,https://www.cctt.ca,yes,fail,64.48553967475891
0,http://cpanel10wh.bkk1.cloud.z.com/~cp785288/hlep/login/billing.php?verify_account=session=nl&amp;c9af20c816b1cce4f06368be3327e297=&amp;dispatch=15464ad822e0af50d3b1df6196cac08a9e8edfbd,yes,success,5.659627437591553
1,https://www.moltengl.com,yes,fail,57.63572835922241
0,https://att-104275.weeblysite.com/,yes,success,5.561340570449829
1,https://www.presstv.ir,yes,fail,42.80101776123047
0,https://yahmail7.godaddysites.com/,yes,success,4.6248884201049805
1,https://www.cowboysrideforfree.com,yes,fail,66.6034643650055
1,https://www.fondoitalia.it,yes,fail,57.10694336891174
1,https://www.eriercd.org,yes,fail,30.268837451934814
0,https://www.ekie-nat.ekaste.bhwkke.top/load.php,yes,success,4.071076154708862
1,https://www.eastlothianmuseums.org,yes,fail,93.70165824890137
1,https://www.loopycases.com,yes,fail,48.607800245285034
0,http://www.certificationshq.net/net/flix/,yes,success,4.165794849395752
1,https://www.panicstream.com,yes,fail,21.91919469833374
1,https://www.paragraf.rs,yes,fail,34.112454414367676
1,https://www.radicalteatowel.com,yes,fail,35.460899353027344
1,https://www.marrontreks.com,no,success,25.166007041931152
0,http://mstable.net/,yes,success,3.780888080596924
1,https://www.safariworkstaxidermysales.com,yes,fail,4.58003044128418
1,https://www.sheepsheadbites.com,yes,fail,77.58471941947937
0,http://bitly.ws/znyb,yes,success,3.881943702697754
1,https://www.qrcode.com,no,success,8.655677318572998
0,http://getdrop.live,yes,success,3.8619344234466553
0,https://is.gd/bhb74h,yes,success,4.703083753585815
0,http://www.keliweb.it,yes,success,52.60466766357422
1,https://www.oercommons.org,yes,fail,51.01701474189758
0,http://www.baagii.sportsnewsa.net,yes,success,6.351304292678833
0,https://att-107210-109856.weeblysite.com/,yes,success,5.1004273891448975
1,https://www.cpu-upgrade.com,yes,fail,3.8580377101898193
0,http://cn52393.tw1.ru/ups/login/details.php,yes,success,4.814531564712524
1,https://www.egorodriguez.com,yes,fail,83.62038707733154
1,https://www.ordinedimaltaitalia.org,no,success,46.37633228302002
1,https://www.circularcityfundingguide.eu,yes,fail,52.02873969078064
1,https://www.ringorapyutatta.info,yes,fail,4.5697181224823
1,https://www.redbaycoffee.com,yes,fail,60.6649124622345
0,https://webmail-102101.weeblysite.com/,yes,success,4.305347204208374
0,https://adobe1023.web.app/,yes,success,6.763625621795654
0,http://www.working.hotmail-onlines.com,yes,success,5.432091474533081
1,https://www.sommer-informatik.de,yes,fail,118.05879735946655
1,https://www.conseil-constitutionnel.fr,no,success,20.05594515800476
0,https://asociaciongalicia--portalonlinee.repl.co/,yes,success,5.266398906707764
0,https://wwwinfoview.xinhuopay.com/jp.php,yes,success,4.009856939315796
1,https://www.beverageonline.com,yes,fail,22.791724920272827
1,https://www.cxmagazine.com,yes,fail,156.31874299049377
