label,URL,suspicious,outcome,time
0,https://www.dlrect-smtb.jp.ap1.ib.commetryx.com/ibg/client/index_sp.php,yes,success,8.181029319763184
1,https://www.estamos.de,no,success,21.43042016029358
0,http://www.b7a3a060b75c7dcba9c1078d4ead51f0dc.ws,yes,success,5.814378261566162
1,https://www.airlinesupports.com,yes,fail,7.93128514289856
0,http://198.98.58.123/,yes,success,24.854707956314087
0,https://ipfs.io/ipfs/bafybeidmmks6ka5vki6djnohox7mminfrzcjkw2mowpft7xtu2sjyxzi64/ufx!xch@,yes,success,7.119304895401001
1,https://www.ackerstadtpalast.de,no,success,32.94041657447815
1,https://www.mro.nmt.edu,no,success,55.8042733669281
0,http://www.aresync.com,yes,success,189.22462940216064
1,https://www.shopfiire.com,yes,fail,112.98704624176025
1,https://www.doc88.com,yes,fail,67.87061977386475
0,http://www.jab.oss-ap-southeast-1.aliyuncs.com,yes,success,8.919472694396973
1,https://www.hee.nhs.uk,no,success,75.33167719841003
1,https://www.secondgeargames.com,yes,fail,30.185516834259033
1,https://www.usbirthcertificates.com,yes,fail,7.239776611328125
1,https://www.dslweb.de,no,success,14.617484092712402
0,http://www.constructiongst.com,yes,success,75.02420234680176
0,http://www.westleyr.cf,yes,success,10.512029886245728
1,https://www.021.rs,yes,fail,75.44127774238586
1,https://www.brainy.games,yes,fail,48.954904556274414
1,https://www.irgendwie-nerdig.de,yes,fail,86.54486775398254
1,https://www.peachstatearchaeologicalsociety.org,no,success,82.56513094902039
1,https://www.jazzmasters.nl,yes,fail,6.76857852935791
0,https://syk1pe9wox.firebaseapp.com/,yes,success,11.581913709640503
1,https://www.londondesignbiennale.com,yes,fail,91.6758406162262
1,https://www.honneur-au-scoutisme.com,yes,fail,8.777156591415405
0,http://glaze-maple-pantry.glitch.me/link.html,yes,success,6.676866054534912
1,https://www.leonardodavinci.net,yes,fail,23.225568532943726
0,https://host-authoritsaativeax.mefound.com/,yes,success,8.026137828826904
